,Timestamp,STATE,D2,D3,D4,D5,D6,D7,What kind of information have you received about the disease? (Mark all answers that are true),K2,A1,A2,K3,K4,K5,P1,P2,P3,A3,A4,A5,P4,P5,P6,P7,A6,A7,A8,Kindly feel free to provide your suggestions to the government of Nigeria on the control of COVID-19 in Nigeria and the acceptance of COVID-19 vaccine in Nigeria.,date,D1,region,region_code,K1A,K1B,K1C,K1D,K1E,K1F,K2A,K2B,K2C,K2D,K2E,K2F,K2G,K2H,K2I,K2J,K2L,K2M,K2N,K2O,K2P,K2Q,K2R,K2K,K3A,K3B,K3C,K3D,K3E,K3F,K3G,K3H,K3I,K3J,K3K,K4A,K4B,K4C,K4D,K4E,K4F,K4G,K4H,K5A,K5B,K5C,K5D,K5E,K5F,K5G,P1A,P1B,P1C,P1D,P1E,P1F,P1G,P2A,P2B,P2C,P2D,P2E,P2F,P2G,P3A,P3B,P3C,P3D,P3E,suggestions
2021,3/15/2021 15:46:06,Imo,1,2,2,1,5,3,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","WhatsApp and Telegram, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Red Cross Red Crescent volunteers, Traditional healers",2,4,"Droplets from infected people, Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Drinking unclean Water","Cough, Shortness of breath and breathing difficulties, Headache, Don't Know","Wash your hands regularly using alcohol or soap and water, Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to the neighborhood nurse, I will look for the traditional healer",No group is discriminated in my locality,2,3,3,3,3,3,3,2,3,2,,3/15/2021,17,SOUTH EAST,3,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,
2022,3/15/2021 15:47:02,Borno,1,3,2,1,1,4,"How it is transmitted, Risks and complications","WhatsApp and Telegram, Family member, Community health workers, Red Cross Red Crescent volunteers, Government, Traditional healers, Any person from the community",3,4,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, mosquito bites, Drinking unclean Water","Shortness of breath and breathing difficulties, Headache","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will go to the neighborhood nurse, I will buy medicines at the market, I will stay in quarantine",No group is discriminated in my locality,1,3,2,3,3,3,3,2,4,2,,3/15/2021,9,NORTH EAST,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,
2023,3/15/2021 15:47:52,Jigawa,1,2,2,2,2,3,"How it is transmitted, Risks and complications","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Friends, Red Cross Red Crescent volunteers, Community leaders, Traditional midwives",3,4,"Droplets from infected people, Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Muscle pain, Diarrhea","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Covering mouth and nose when coughing or sneezing, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will buy medicines at the market, I will look for the traditional healer",No group is discriminated in my locality,2,3,2,4,3,2,3,2,2,2,,3/15/2021,18,NORTH WEST,2,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
2024,3/15/2021 15:48:38,Lagos,1,3,3,3,2,2,"How to protect yourself from the disease?, What to do if you have the symptoms, Risks and complications","Radio, Health unit/Health care worker, Community health workers, Religious leaders, Traditional healers",2,4,"Airborne, Touching contaminated objects/surfaces, mosquito bites, Drinking unclean Water","Shortness of breath and breathing difficulties, Diarrhea, Don't Know","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will go to the neighborhood nurse, I will look for the traditional healer",No group is discriminated in my locality,2,2,3,3,3,3,3,2,2,2,,3/15/2021,25,SOUTH WEST,5,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
2025,3/15/2021 15:49:26,Kogi,2,3,3,3,2,3,Symptoms of the new coronavirus disease,"Radio, WhatsApp and Telegram, Health unit/Health care worker, Red Cross Red Crescent volunteers, Government, Traditional healers",2,4,"Airborne, Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Headache, Don't Know","Sleep under mosquito net, Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will go to the neighborhood nurse, I will look for the traditional healer",Hausa/ Fulani,2,3,2,3,3,3,3,2,4,3,,3/15/2021,23,NORTH CENTRAL,6,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,
2026,3/15/2021 15:50:15,Kaduna,2,2,2,1,5,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms, Risks and complications","TV, Health unit/Health care worker, Friends, Red Cross Red Crescent volunteers, Government, Traditional midwives",2,4,"Droplets from infected people, Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Headache, Don't Know","Drink only treated water, Cover your mouth and nose when coughing or sneezing, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Eliminate standing water, Cook meat and eggs well","I will go to hospital / health unit, I will look for the traditional healer",Yoruba,4,3,3,3,2,3,3,2,3,3,,3/15/2021,19,NORTH WEST,2,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
2027,3/15/2021 15:51:06,Borno,2,3,3,3,2,4,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms","TV, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Health unit/Health care worker, Political leaders",5,6,"Airborne, Touching contaminated objects/surfaces, contact with contaminated animals","Shortness of breath and breathing difficulties, Headache, Don't Know","Drink only treated water, Cook meat and eggs well","Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Don't know","I will go to hospital / health unit, I will buy medicines at the market",No group is discriminated in my locality,1,3,3,3,3,3,3,2,3,2,,3/15/2021,9,NORTH EAST,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,
2028,3/15/2021 15:51:54,Ogun,1,3,2,1,1,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Health unit/Health care worker, Community health workers, Religious leaders, Traditional healers",2,4,"Airborne, mosquito bites, Eating Contaminated Food",Shortness of breath and breathing difficulties,"Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will look for the traditional healer, I will stay in quarantine",No group is discriminated in my locality,2,2,2,3,4,4,3,2,2,2,,3/15/2021,28,SOUTH WEST,5,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,
2029,3/15/2021 18:31:34,Gombe,2,3,3,3,1,4,"Symptoms of the new coronavirus disease, How it is transmitted, Risks and complications","WhatsApp and Telegram, Health unit/Health care worker, Family member, Religious leaders, Traditional healers, Traditional midwives",4,12,"Droplets from infected people, Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Muscle pain, Headache, Don't Know","Wash your hands regularly using alcohol or soap and water, Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Avoid close contact with anyone who has a fever and cough, Eliminate standing water, Cook meat and eggs well","I will go to the neighborhood nurse, I will look for the traditional healer, I will stay in quarantine",No group is discriminated in my locality,4,3,3,3,2,3,3,2,2,2,,3/15/2021,16,NORTH EAST,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,
2030,3/15/2021 18:35:53,Osun,1,3,2,1,1,3,"How it is transmitted, What to do if you have the symptoms, Risks and complications","WhatsApp and Telegram, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Red Cross Red Crescent volunteers, Government, Traditional midwives",3,4,"Blood transfusion, Airborne, Touching contaminated objects/surfaces, Eating Contaminated Food, Drinking unclean Water","Shortness of breath and breathing difficulties, Muscle pain, Diarrhea","Drink only treated water, Cover your mouth and nose when coughing or sneezing, Eliminate standing water, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will go to the neighborhood nurse, I will buy medicines at the market, I will stay in quarantine",No group is discriminated in my locality,2,2,2,3,3,3,3,2,2,2,,3/15/2021,30,SOUTH WEST,5,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,
2031,3/15/2021 18:37:20,Kebbi,1,2,2,1,5,3,How it is transmitted,"WhatsApp and Telegram, Family member, Other community mobilizers, Religious leaders",3,4,"Droplets from infected people, Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Cough, Muscle pain, Diarrhea","Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Avoid close contact with anyone who has a fever and cough, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will buy medicines at the market, I will stay in quarantine",No group is discriminated in my locality,2,3,2,3,3,3,3,2,2,2,,3/15/2021,22,NORTH WEST,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,
2032,3/15/2021 18:39:05,Ogun,1,3,2,1,1,3,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","WhatsApp and Telegram, Family member, Community health workers, Other community mobilizers, Community leaders, Traditional midwives",4,5,"Direct contact with infected people., Eating Contaminated Food","Shortness of breath and breathing difficulties, Headache","Drink only treated water, Avoid close contact with anyone who has a fever and cough","Covering mouth and nose when coughing or sneezing, Eliminate standing water","I will buy medicines at the market, I will look for the traditional healer",Yoruba,3,2,2,3,2,3,3,2,2,2,,3/15/2021,28,SOUTH WEST,5,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,
2033,3/15/2021 18:40:21,Borno,1,3,2,1,1,3,"How to protect yourself from the disease?, How it is transmitted, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Red Cross Red Crescent volunteers, Religious leaders, Traditional healers",3,7,"Droplets from infected people, Touching contaminated objects/surfaces, mosquito bites, Eating Contaminated Food",Shortness of breath and breathing difficulties,Cover your mouth and nose when coughing or sneezing,"Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to the neighborhood nurse, I will buy medicines at the market",No group is discriminated in my locality,4,2,2,3,3,3,3,2,2,2,,3/15/2021,9,NORTH EAST,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,
2034,3/15/2021 18:41:18,Bayelsa,1,3,2,1,1,3,"How it is transmitted, Risks and complications","TV, Health unit/Health care worker, Family member, Community health workers, Other community mobilizers, Traditional healers",3,4,"Droplets from infected people, Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Cough, Shortness of breath and breathing difficulties, Headache, Don't Know","Sleep under mosquito net, Drink only treated water, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Eliminate standing water, Cook meat and eggs well","I will go to hospital / health unit, I will look for the traditional healer",No group is discriminated in my locality,2,2,2,3,3,3,3,2,3,2,,3/15/2021,7,SOUTH SOUTH,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
2035,3/15/2021 18:42:35,Nasarawa,1,3,2,1,5,3,"Symptoms of the new coronavirus disease, Risks and complications","WhatsApp and Telegram, Health unit/Health care worker, Red Cross Red Crescent volunteers, Other community mobilizers, Government, Traditional healers",4,4,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Drinking unclean Water","Shortness of breath and breathing difficulties, Muscle pain, Diarrhea, Don't Know","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will look for the traditional healer",Yoruba,2,2,2,3,3,3,3,2,2,2,,3/15/2021,26,NORTH CENTRAL,6,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,
2036,3/15/2021 18:43:58,Borno,1,3,2,1,5,3,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, What to do if you have the symptoms","TV, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Friends, Red Cross Red Crescent volunteers, Religious leaders, Government",3,3,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Cough, Shortness of breath and breathing difficulties, Muscle pain, Diarrhea","Wash your hands regularly using alcohol or soap and water, Drink only treated water, Cover your mouth and nose when coughing or sneezing, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will go to hospital / health unit, I will buy medicines at the market, I will look for the traditional healer",No group is discriminated in my locality,4,2,2,3,3,3,3,2,2,2,,3/15/2021,9,NORTH EAST,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,
2037,3/15/2021 18:45:39,Kogi,1,3,2,1,5,3,"How to protect yourself from the disease?, How it is transmitted","WhatsApp and Telegram, Health unit/Health care worker, Friends, Red Cross Red Crescent volunteers, Government, Community leaders, Any person from the community",0,4,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Drinking unclean Water","Cough, Muscle pain, Diarrhea","Wash your hands regularly using alcohol or soap and water, Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will look for the traditional healer",No group is discriminated in my locality,2,2,2,3,3,3,3,2,2,2,,3/15/2021,23,NORTH CENTRAL,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,
2038,3/15/2021 18:46:45,Lagos,1,3,2,1,1,3,"Symptoms of the new coronavirus disease, How it is transmitted, Risks and complications","WhatsApp and Telegram, Health unit/Health care worker, Friends, Red Cross Red Crescent volunteers, Government, Traditional healers, Traditional midwives",2,4,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food",Shortness of breath and breathing difficulties,"Wash your hands regularly using alcohol or soap and water, Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Eliminate standing water","Washing hands regularly using alcohol-based cleaner or soap / water, Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will look for the traditional healer",No group is discriminated in my locality,1,3,2,2,3,3,3,2,2,2,,3/15/2021,25,SOUTH WEST,5,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,
2039,3/15/2021 18:50:25,Nasarawa,1,3,2,1,1,3,How it is transmitted,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Community health workers, Other community mobilizers, Community leaders, Traditional midwives",3,3,Direct contact with infected people.,Shortness of breath and breathing difficulties,"Wash your hands regularly using alcohol or soap and water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to the neighborhood nurse, I will look for the traditional healer",No group is discriminated in my locality,2,3,2,3,3,3,3,2,3,2,,3/15/2021,26,NORTH CENTRAL,6,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,
2040,3/15/2021 18:51:30,Bayelsa,1,3,2,1,5,3,How it is transmitted,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Friends, Red Cross Red Crescent volunteers, Government, Community leaders, Traditional midwives",2,3,"Direct contact with infected people., Touching contaminated objects/surfaces, contact with contaminated animals, mosquito bites","Cough, Shortness of breath and breathing difficulties, Headache, Don't Know","Drink only treated water, Cover your mouth and nose when coughing or sneezing, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.",I will buy medicines at the market,No group is discriminated in my locality,2,2,2,3,3,3,3,2,2,1,,3/15/2021,7,SOUTH SOUTH,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,
2041,3/15/2021 18:53:37,Kogi,2,3,2,1,2,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms, Risks and complications","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Community health workers, Religious leaders, Community leaders, Traditional midwives",4,5,"Airborne, Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Cough, Muscle pain, Diarrhea","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will stay in quarantine",No group is discriminated in my locality,2,2,2,4,3,3,3,2,3,2,,3/15/2021,23,NORTH CENTRAL,6,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,
2042,3/15/2021 18:54:47,Bayelsa,1,2,2,1,1,3,How it is transmitted,"WhatsApp and Telegram, Family member, Community health workers, Other community mobilizers, Government, Traditional healers",3,4,"Airborne, Touching contaminated objects/surfaces, contact with contaminated animals, Eating Contaminated Food","Cough, Headache, Don't Know","Wash your hands regularly using alcohol or soap and water, Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will buy medicines at the market",No group is discriminated in my locality,2,2,2,4,3,3,3,2,4,3,,3/15/2021,7,SOUTH SOUTH,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,
2043,3/15/2021 18:55:57,Jigawa,1,2,2,1,2,3,"How it is transmitted, Risks and complications","Health unit/Health care worker, Friends, Community health workers, Religious leaders, Government, Traditional healers",3,6,"Touching contaminated objects/surfaces, contact with contaminated animals","Shortness of breath and breathing difficulties, Headache","Cover your mouth and nose when coughing or sneezing, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will buy medicines at the market, I will stay in quarantine","Igbo, No group is discriminated in my locality",3,2,2,3,3,3,3,3,3,2,,3/15/2021,18,NORTH WEST,2,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,
2044,3/15/2021 20:02:39,Bayelsa,2,2,3,1,1,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","WhatsApp and Telegram, Health unit/Health care worker, Other community mobilizers, Government, Any person from the community",3,3,"Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Headache, Don't Know",Avoid close contact with anyone who has a fever and cough,"Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will go to hospital / health unit, I will look for the traditional healer","Yoruba, No group is discriminated in my locality",4,3,2,3,2,4,3,2,4,1,,3/15/2021,7,SOUTH SOUTH,4,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,
2045,3/15/2021 20:03:33,Bayelsa,1,2,2,3,1,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Other community mobilizers, Religious leaders, Community leaders",3,4,"Airborne, Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Diarrhea","Cover your mouth and nose when coughing or sneezing, Eliminate standing water, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to the neighborhood nurse, I will stay in quarantine",No group is discriminated in my locality,2,2,2,4,3,4,5,3,3,2,,3/15/2021,7,SOUTH SOUTH,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,
2046,3/15/2021 20:04:17,Benue,2,2,3,3,2,4,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms, Risks and complications","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member, Other community mobilizers",2,3,"Direct contact with infected people., Sexual intercourse contact, contact with contaminated animals, Drinking unclean Water","Muscle pain, Don't Know","Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Washing hands regularly using alcohol-based cleaner or soap / water, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will buy medicines at the market",No group is discriminated in my locality,2,3,3,3,3,3,3,2,3,2,,3/15/2021,8,NORTH CENTRAL,6,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,
